eco_region,island,island_lng,island_lat,site_name,site_type,lng,lat,date,depth,HC,SC,RKC,NIA,SP,RC,RB,SD,SI,OT,BF,SL,SN,BC,HW,BP,PF,ME,GR,BCS,DU,PU,CU,SCU,COT,TR,LO,GC,CDBA,CDD,CDO,TFN,TG,BNP,BNC,BB,WB,SH,TU,SR,Other
North Borneo,Lahad Datu,118.235673,4.937258,Tumunong Hallo,,118.1774,4.9085,2024/9/7,7.5,0.3125,0.0063,0.0125,0.0813,0.0063,0.4938,0.0125,0,0.0625,0.0125,1.25,0,0,0,0,0,0.75,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Bimbo Rock,,117.929383,6.520667,2024/8/15,14.5,0.4125,0,0.0125,0.0313,0.1375,0.175,0.1875,0.0188,0,0.025,3.75,0,0.75,0,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Froggie Fort,,117.905617,6.513433,2024/7/10,12,0.6188,0,0.0188,0,0.0625,0.1563,0.1125,0.025,0,0.0063,6.75,0,14.25,0,0,0,0.5,0,0.25,0,1.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Goby Rock,,117.890801,6.479087,2024/9/8,13,0.4375,0,0,0,0.1313,0.1313,0.1938,0.0875,0,0.0188,3.75,0,1.75,0,0,0,1.25,0,0.25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Jawfish Lair,,117.911163,6.486366,2024/8/18,13.2,0.425,0,0,0.0063,0.0625,0.2313,0.2063,0.05,0,0.0188,4,0,3.75,0,0,0,0.75,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Ken\,s Rock,,117.927517,6.50655,2024/7/12,11.7,0.4188,0.025,0.0313,0.0813,0.0188,0.225,0.125,0.0625,0,0.0125,2.75,0.25,1.75,0,0,0,0,0,0.25,0,1.5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Lycia Garden,,117.927233,6.498255,2024/8/4,10,0.4438,0.05,0,0.05,0.0375,0.3375,0.0563,0.0188,0,0.0063,4.75,0,0.25,0,0,0,1.25,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Mel\,s Rock ,,117.893069,6.485667,2024/8/14,12,0.3313,0,0,0.1625,0.05,0.1813,0.2125,0.0313,0,0.0313,3,0,44.75,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Moray Reef,,117.935683,6.552083,2024/9/4,11,0.4563,0.25,0.0125,0.0188,0.0063,0.1688,0.0688,0.0125,0,0.0063,3,0,3,0,0,0,0.5,0,0,0,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Pegaso Reef,,117.920167,6.5621,2024/9/5,14.5,0.4813,0,0.0063,0.0125,0.025,0.2688,0.1188,0.0125,0,0.075,1.75,0,6.75,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Reef 38,,117.920017,6.54365,2024/9/5,13.2,0.4188,0.0875,0.0063,0.0063,0.0563,0.2688,0.1313,0.025,0,0,4.25,0,0.75,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Reef 77,,117.92469,6.552049,2024/8/14,12.5,0.5313,0.0063,0,0.1625,0.0063,0.1688,0.075,0.0438,0,0.0063,3,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lankayan,117.918012,6.507007,Veron\,s Fan Garden,,117.915733,6.52098,2024/7/13,10,0.475,0.075,0,0.0313,0.0063,0.1875,0.225,0,0,0,3.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Larapan,118.605326,4.558939,Kampung Point,,118.589939,4.555311,2024/8/30,8,0.45,0.0438,0,0.0188,0.0625,0.2,0.1125,0.1,0,0.0125,6.75,0,3,0,0,0,3.5,0,0.25,0,0.75,0,0,0,0,0,0,1,0,0,0,0.25,1.5,0,1,0,0,0,0,0,0
North Borneo,Larapan,118.605326,4.558939,Point 2,,118.615172,4.559771,2024/8/30,10,0.5188,0.075,0,0.0313,0.0438,0.2563,0.0438,0.0313,0,0,3.5,0.5,5.75,0,0,0,4.75,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
North Borneo,Larapan,118.605326,4.558939,Point 3,,118.593197,4.564641,2024/8/28,8,0.45,0,0,0.025,0.0625,0.1875,0.1188,0.1125,0,0.0438,12.25,1.75,0.25,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.75,0,1,0,0,0,0,0,0
North Borneo,Larapan,118.605326,4.558939,SMEE 1,,118.604228,4.574211,2024/8/28,9,0.6938,0.0063,0.0063,0.1563,0,0.1125,0.0188,0,0,0.0063,0.25,0.5,12.5,0,0,0,5.5,0,0.25,0,0,0,0,0,0,0,0,0,1,1,1,0.25,1,0,0,0,0,0,0,0,0
North Borneo,Larapan,118.605326,4.558939,SMEE 2,,118.599142,4.549111,2024/8/28,9,0.6875,0,0,0.1,0.025,0.1313,0.0313,0,0,0.025,0.75,0,2.75,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
North Borneo,Mabul,118.630975,4.246038,Eel Garden,,118.633611,4.231383,2024/6/8,9,0.2375,0.0125,0,0,0,0.6125,0.05,0.0813,0,0.0063,10,0,7.5,0,0,0,0,0.25,0,0,13.5,0,0,1,0,0,0,1,1,0,0,0.5,0.5,2,25,0,0,0,2,0,0
North Borneo,Mabul,118.630975,4.246038,Panglima,,118.625483,4.2487,2024/6/9,8,0.1875,0,0,0.0063,0,0.5563,0.0875,0.1563,0,0.0063,6.75,0.75,2.5,0,0,0,1,0.25,0,0,45.5,0,0,0,0,0,0,1,0,1,0,0.25,1,1,5,0,0,0,2,0,0
North Borneo,Mabul,118.630975,4.246038,Paradise,,118.630494,4.249825,2024/6/9,8,0.1375,0.2063,0,0.0063,0.0563,0.25,0.05,0.2625,0,0.0313,1.5,1,1,0,0,0,5.5,0.25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
North Borneo,Mabul,118.630975,4.246038,Ribbon Valley,,118.639251,4.234103,2024/6/8,8,0.15,0.025,0,0,0,0.3563,0.1125,0.3563,0,0,5.75,0,25.75,0,0,0,0.75,0.25,0,1,34.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
North Borneo,Mabul,118.630975,4.246038,Scuba Junkie House Reef,,118.632078,4.248972,2024/6/8,8,0.25,0.0375,0,0,0.0125,0.1938,0.1375,0.3563,0,0.0125,6.25,0.5,62.75,0,0,0,0.25,0,0,0,101.5,0,0,0,0,0,0,1,0,0,1,0.5,2,0,0,0,0,0,2,0,0
North Borneo,Mabul,118.630975,4.246038,Stingray City,,118.627344,4.237039,2024/6/9,8,0.0875,0.0063,0,0,0.0125,0.7938,0.0125,0.0313,0,0.0563,9.5,0,2.25,0,0,0,0.5,0.25,0,1,12.25,0,0,0,0,0,0,0,0,0,0,0.75,0,3,38,0,0,0,1,1,0
North Borneo,Mantanani,116.348289,6.713443,Abalone ,,116.368417,6.720117,2024/4/28,10,0.39,0.01,0,0,0,0.34,0.22,0.04,0,0,2.75,0.75,0,0,0,0,9,0,0,0,2.75,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Coral Reef,,116.347333,6.706483,2024/4/29,6,0.13,0,0,0.01,0,0.19,0.65,0.03,0,0,0,0,0,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Indian Brothers,,116.340899,6.719849,2024/4/28,8,0.47,0,0,0.04,0.01,0.36,0.1,0.01,0,0.01,2.25,0.25,0.5,0,0,0,6.25,0.25,0.25,0,7.25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Italian Place,,116.320535,6.705134,2024/4/28,10,0.32,0,0,0,0.03,0.19,0.43,0.03,0,0.01,2,0,0,0,0,0,7.25,0,0.75,0,26.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Kolam,,116.35945,6.732167,2024/4/27,6,0.21,0.01,0,0.1,0,0.42,0.08,0.06,0.12,0,1.5,0.5,0,0,0,0,7,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Linggisan,,116.334733,6.713867,2024/4/28,7,0.39,0.03,0.06,0.01,0.01,0.29,0.1,0.08,0.01,0.03,2.75,0,2.25,0,0,0,4.5,0,0,0,1.5,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Mari Mari House Reef,,116.321253,6.706602,2024/4/29,6,0.24,0.01,0.01,0.01,0.01,0.34,0.29,0.08,0,0,2,0,0,0,0,0,7.25,0,0,0,0.25,0,0,0,0,0,1,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Police Gate,,116.338554,6.712168,2024/4/27,11,0.54,0,0.03,0.05,0.01,0.21,0.14,0.03,0,0,0,0,0,0,0,1,13.5,0,0.5,0,6.25,0,0,0,0,0,0,0,1,1,1,0,0.75,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Riza Garden,,116.363533,6.702267,2024/4/26,8,0.11,0,0,0.08,0,0.19,0.41,0.21,0,0,2,0.5,0.5,0,0,0,9,0,0,0,8.5,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Sahara,,116.348417,6.721583,2024/4/29,9,0.42,0.01,0.01,0.03,0.01,0.28,0.23,0.01,0,0.01,1.5,0,0,0,0,0,19.75,0,0,0,3.25,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,South East Point,,116.372156,6.707567,2024/4/27,7,0.24,0,0,0,0.01,0.32,0.2,0.23,0,0.01,5.25,0.75,0.75,0,0,0,15.25,0,0.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0.25,1.25,0,0,0,0,0,0,0,0
North Borneo,Mantanani,116.348289,6.713443,Stingray Point,,116.329525,6.712734,2024/4/29,10,0.38,0.05,0.01,0.01,0.05,0.41,0.07,0.03,0,0,4.25,0,2,0,0,0,8,0,0.75,0,11.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
North Borneo,Mataking,118.947579,4.580008,Cahaya Way,,118.941733,4.5042,2024/8/18,8,0.1875,0.0313,0.0063,0.0125,0.0188,0.1813,0.3813,0.1688,0,0.0125,5.25,0,0,0,0,0,5.5,0,0.5,0,19.5,0,0,0,0,0,0,1,1,2,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Mataking,118.947579,4.580008,Coral Garden ,,118.956917,4.5702,2024/8/17,8,0.2625,0.025,0,0,0.025,0.2375,0.35,0.075,0,0.025,6.25,0.25,0,0,0,1,1,0,0.5,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
North Borneo,Mataking,118.947579,4.580008,Mataking House Reef,,118.947107,4.57705,2024/8/17,9,0.175,0,0,0,0.025,0.175,0.0938,0.5125,0,0.0188,5.75,0,0.75,0,0,0,1.5,0,0.75,0,1.25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
North Borneo,Mataking,118.947579,4.580008,Pandanan Bay,,118.913251,4.581783,2024/8/17,9,0.2938,0.0125,0,0,0.025,0.1813,0.1125,0.3563,0,0.0188,11.25,0,1.5,0,0,0,1,0.25,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0
North Borneo,Mataking,118.947579,4.580008,Stingray City,,118.927115,4.555986,2024/8/17,8,0.4313,0.0125,0.0125,0.0063,0.0688,0.2563,0.1313,0.0688,0.0063,0.0063,4.25,0,2.75,0,0,0,12,0,0.25,0,2.75,0,0,0,0,0,0,0,3,0,0,0,0.25,0,0,0,0,0,3,0,0
North Borneo,Mataking,118.947579,4.580008,Sweetlips Rock ,,118.9409,4.599332,2024/8/17,8,0.1813,0,0.0063,0,0.0563,0.1875,0.2313,0.325,0,0.0125,4.5,0,0.5,0,0,1,1.5,0,0.5,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Mid Reef,5m,118.071444,6.173361,2024/8/21,5,0.6313,0.0063,0.0188,0.0438,0.0188,0.175,0.0938,0.0063,0,0.0063,3.75,0.5,0,0,0,0,1.5,0,0.75,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Mid Reef,10m,118.071444,6.173361,2024/8/21,10,0.2875,0.0063,0.0063,0.0313,0.0625,0.2,0.0688,0.025,0.275,0.0375,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 1,5m,118.108972,6.169861,2024/8/22,5,0.4125,0.0063,0.0188,0,0,0.3,0.1188,0.05,0.0688,0.025,3.5,0,0.5,0,0,0,1.25,0.25,0.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 1,10m,118.108972,6.169861,2024/8/22,10,0.1563,0.0375,0,0.025,0.0688,0.1875,0.2125,0.2063,0.0938,0.0125,1.75,0,0.5,0,0,0,0.75,0.25,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 2,5m,118.108056,6.163417,2024/8/20,5,0.4188,0.0063,0,0.0688,0.0063,0.3875,0.0313,0,0.0688,0.0125,2.25,0,0,0,0,0,4.5,0,0.25,0,11.75,0,0,1,1,0,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 2,10m,118.108056,6.163417,2024/8/20,10,0.2063,0.0125,0,0.0063,0.0125,0.1125,0.0625,0,0.5875,0,1,0,0,0,0,0,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Gulisan,,118.058528,6.154472,2024/8/21,5,0.0813,0.0438,0,0.0063,0.0063,0.1063,0.05,0,0.7,0.0063,0.25,0.5,0.75,0,0,0,0.5,0.25,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Selingan,5m,118.063389,6.180222,2024/8/20,5,0.6313,0.0313,0.0125,0.025,0.0188,0.1688,0.0063,0.05,0.0125,0.0438,3.5,0,0.25,0,0,0,0.75,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Selingan,10m,118.063389,6.180222,2024/8/20,10,0.55,0.0125,0,0.05,0.025,0.2125,0.0375,0.0313,0.0625,0.0188,1.5,0.25,4,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Larai-Larai,,115.634944,5.716944,2024/9/5,8,0.12,0,0,0.03,0,0.44,0.34,0.01,0.04,0.01,4,2.75,8.75,0,0,0,6.25,0.75,1.25,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Larai-Larai Midreef,,115.60795,5.72965,2024/8/5,9,0.31,0,0,0.1,0.01,0.44,0.07,0.08,0,0,0.25,0,0.25,0,0,0,5.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.67,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Lutjanus ,,115.644806,5.720222,2024/9/5,4,0.33,0.01,0,0.01,0.03,0.47,0.06,0.07,0.03,0,4.75,0.25,10.75,0,0,0,8.25,0.5,1,1,2.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Mid Reef,,115.628417,5.705028,2024/8/5,9,0.41,0.03,0,0.01,0.03,0.37,0.08,0.07,0,0.02,2,0,30.25,0,0,0,10,0.25,1.75,0,1.25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Senanggol,,115.699306,5.874694,2024/7/5,6,0.06,0,0,0.09,0.01,0.4,0.36,0.08,0,0,0,0,0,0,0,0,3.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Tagi Beach,,115.672444,5.712806,2024/7/5,5,0.06,0.01,0,0.16,0,0.68,0.03,0.04,0.03,0.01,1,0,0.25,0,0,0,16.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Tanjung Putri,,115.65325,5.708611,2024/7/5,6,0.26,0,0.01,0.09,0.01,0.39,0.08,0.16,0,0.01,8.5,1.5,17,0,0,0,10.75,0,0.25,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Barracuda Point,,118.629083,4.118833,2024/6/25,5,0.65,0,0,0,0,0.1688,0.0563,0.125,0,0,9.75,0.5,1.5,0,0,0,2.5,0.25,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Coral Garden,,118.628694,4.105694,2024/6/25,5,0.5313,0.1125,0,0,0,0.1,0.2563,0,0,0,6.75,1.5,0,0,0,0,5.5,0.25,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
North Borneo,Sipadan,118.62883,4.114523,Drop Off,,118.627917,4.118194,2024/6/27,5,0.9063,0,0,0,0,0.0438,0.0375,0.0125,0,0,13.25,4.5,1,0,0,1,5.25,0,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Hanging Garden,,118.624917,4.111722,2024/6/28,5,0.7563,0,0,0,0,0.2063,0.025,0.0125,0,0,10,1,0,0,0,0,9.25,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Lobster Lair,,118.625667,4.109278,2024/6/28,5,0.8563,0,0,0,0,0.0688,0.0688,0.0063,0,0,7.25,2.75,1,0,0,0,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Mid Reef,,118.635972,4.113528,2024/6/26,5,0.1438,0.45,0,0,0,0.0313,0.3375,0.0375,0,0,2.25,3,2.75,0,0,0,6.25,0,1.75,0,0.25,0,0,1,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,0
North Borneo,Sipadan,118.62883,4.114523,South Point,5m,118.635167,4.104306,2024/6/29,5,0.4688,0,0,0.0125,0,0.1375,0.3438,0.0375,0,0,3.5,2,0.5,0,0,0,5.25,0,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,South Point,10m,118.635167,4.104306,2024/6/29,10,0.2,0,0,0.0188,0.0063,0.1188,0.6438,0.0125,0,0,2.25,0,0.25,0,0,0,4.75,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Staghorn Crest,,118.631585,4.104278,2024/6/28,5,0.575,0,0,0.0125,0,0.175,0.1563,0.0813,0,0,7.25,0,0.5,0,0,0,15.5,0.25,1.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,Turtle Patch,,118.636278,4.1075,2024/6/27,5,0.7313,0.0563,0,0,0,0.0625,0.15,0,0,0,13.25,4.5,1,0,0,1,5.25,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,West Ridge North,,118.624778,4.115167,2024/6/29,5,0.7125,0,0,0.0063,0,0.1438,0.0875,0.05,0,0,8.25,0,2,0,0,0,2.5,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Sipadan,118.62883,4.114523,White Tip,,118.63425,4.118944,2024/6/26,5,0.1,0.3438,0,0,0,0.1438,0.4,0.0125,0,0,2.25,0,0.5,0,0,0,6.75,0,0.5,0,2.75,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,1,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Base Camp,,116.022033,6.008183,2024/11/6,7,0.1063,0.0063,0,0,0,0.1563,0.7313,0,0,0,1.5,0,0.75,0,0,0,3.75,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Mamutik,,116.012606,5.967789,2024/11/7,7,0.1563,0,0,0,0,0.1375,0.7,0.0063,0,0,2,0,0,0,0,0,1.75,0,0.25,0,198,0,0,0,0,0,0,1,0,0,2,0.75,0,0,1,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Manukan West,,115.994317,5.970767,2024/11/7,7,0.1438,0,0,0,0,0.2625,0.5938,0,0,0,1.25,0,0.5,0,0,0,2.75,0,0.25,0,17.5,0,0,0,0,0,0,1,0,0,0,0.5,0,0,1,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Mid Reef,,116.0125,5.973889,2024/11/6,7,0.2125,0,0,0,0.0063,0.2625,0.5188,0,0,0,1.5,0,0.5,0,0,0,0.5,0,0.5,0,81.25,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Police Beach,,116.019722,6.041389,2024/11/5,6.5,0.0938,0,0.0188,0.0063,0.0125,0.4438,0.4,0.0188,0,0.0063,2.75,0.25,1,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Sapi Reef,,116.003167,6.007983,2024/11/5,6.2,0.2125,0,0,0.0375,0.0375,0.4688,0.1375,0.0938,0.0063,0.0063,1,0,0.75,0,0,0,1.5,0,0.5,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Sulug,,115.991072,5.959122,2024/11/7,7,0.0625,0,0,0,0.0188,0.1938,0.725,0,0,0,2,0,0,0,0,0,1.75,0.25,0.75,0,89.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
